,id,date,tweet,tweeted_by,link,loc,type
212,1387087645583491078,2021-04-27,"@RJDforIndia @yadavtejashwi ""The @RJDforIndia supporters are providing #OxygenCylinders to common people. But they have their limitations. After a certain limit, we are unable to get #oxygen cylinders or life saving drugs,"" @yadavtejashwi said.  https://t.co/hadR5XVKkM",ians_india,1387087645583491078,india,news
213,1387055182513537025,2021-04-27,"During the hearing, the #DelhiHighCourt said if the #Delhi government is unable to manage #OxygenCylinders then they should tell the court for procuring them. The court will ask the Central government to take over the charge of managing #oxygen.  https://t.co/SgabwmE46j",ians_india,1387055182513537025,india,news
214,1387050499166199809,2021-04-27,"In an effort to resolve the oxygen crisis, the Municipal Corporation of #Gurugram (MCG) has set up a round-the-clock call centre to monitor the supply of medical #oxygen to all the hospitals across the district.  https://t.co/47dpF3vrDb",ians_india,1387050499166199809,india,news
215,1387036055749201929,2021-04-27,DMK President #MKStalin (@mkstalin) on Tuesday faulted the #TamilNadu government for failing to forcefully put forth its view about its need for the #oxygen to be produced at Vedanta Ltd's plant in #Tuticorin.  https://t.co/P6bsCNhZAQ,ians_india,1387036055749201929,india,news
216,1387027499398410242,2021-04-27,#Rajasthan Chief Minister #AshokGehlot (@ashokgehlot51) on Tuesday spoke to Prime Minister #NarendraModi (@narendramodi) and urged him to acquire tankers from all over India as he has been acquiring #oxygen plants and allot them to states.  https://t.co/9PP1VyhecI,ians_india,1387027499398410242,india,news
217,1387012903287418880,2021-04-27,The Sir Ganga Ram Hospital (SGRH) said that it on Tuesday afternoon received 1.5 tonnes of #oxygen sent by #Delhi government and the new supply will last for about five hours.  #OxygenCylinders #OxygenShortage  https://t.co/DsqQcgZkFM,ians_india,1387012903287418880,india,news
218,1386984466472607752,2021-04-27,"To address shortage of #oxygen tankers in the country, the union government has imported 20 cryogenic tankers of 10 MT and 20 MT capacity and allocated them to the states.  #OxygenCylinders  https://t.co/GylXHsHcdi",ians_india,1386984466472607752,india,news
219,1386975186419810309,2021-04-27,#TamilNadu government has been working closely with the Confederation of Indian Industry (@FollowCII) to augment the #Oxygen production and to divert it to the health facilities across the state.  https://t.co/LbMB8Ygtvr,ians_india,1386975186419810309,india,news
220,1386974339195490307,2021-04-27,Smartphone makers #OPPO and #Vivo have pledged their support in the ongoing #oxygenshortage faced in the country.  @Vivo_India announced a donation of Rs 2 crore to address oxygen shortage in the country.  https://t.co/IIxj41QntF,ians_india,1386974339195490307,india,news
221,1386961209706962948,2021-04-27,"The #SupremeCourt on Tuesday allowed #VedantaSterlite plant in Tuticorin, #TamilNadu to produce oxygen, as it is a 'national need'.  https://t.co/aPdBl1q2hb",ians_india,1386961209706962948,india,news
222,1386937725484376065,2021-04-27,"#Jaipur: A three-member team of ministers from the state including Health Minister @RaghusharmaINC and two others, B.D. Kalla and Shanti Dhariwal, have been sent to #Delhi on Tuesday to demand a higher allocation of medicines and #oxygen from the central government.  https://t.co/3OCUMJx1TM",ians_india,1386937725484376065,india,news
223,1386927446587437059,2021-04-27,#Oxygenexpress carrying 70 tonnes of #oxygen from #Chhattisgarh reached the national capital on Tuesday morning. This is the first oxygen express to reach #Delhi carrying oxygen to be distributed to different hospitals in the city.  https://t.co/ws8ja9lUZ0,ians_india,1386927446587437059,india,news
224,1387098480217186304,2021-04-27,Issued directions to withdraw order to set up COVID care facility for judges at Ashoka Hotel: Delhi Dy CM Manish Sisodia,pti_news,1387098480217186304,india,news
225,1387098228743577600,2021-04-27,"Delhi logs a record 381 COVID-19 deaths; over 24,000 fresh cases with 32.72 per cent positivity rate: Health Department",pti_news,1387098228743577600,india,news
226,1387073712453668866,2021-04-27,"Family members of woman, who allegedly died due to COVID-19 waiting for a bed in south Delhi's Indraprastha Apollo Hospital, attacked its staff resulting in minor injuries to four employees: Officials",pti_news,1387073712453668866,india,news
227,1387072453109710853,2021-04-27,Srinagar authorities announce barring assembly of five or more people under Section 144 of CrPC in view of massive surge in COVID-19 cases in city,pti_news,1387072453109710853,india,news
228,1387072033268264962,2021-04-27,"Assam Health Minister Himanta Biswa Sarma claims state 'did not have COVID-19 cases till April 6' but official data of his department shows that 2,624 people had tested positive since January and 66 of them had died",pti_news,1387072033268264962,india,news
229,1387068170796560393,2021-04-27,"Over 1 crore COVID-19 vaccine doses still available with states, Union territories while another 80 lakh shots will reach them in the next three days: Union Health Ministry",pti_news,1387068170796560393,india,news
230,1387067666951598087,2021-04-27,Prime Minister Narendra Modi chairs high-level meeting to review COVID-19 situation in country,pti_news,1387067666951598087,india,news
231,1387067582998454273,2021-04-27,"Facing flak over its alleged failure to ensure appropriate COVID-19 behaviour during election campaigns, Election Commission says enforcing provisions of law to fight the pandemic is the responsibility of state disaster management bodies",pti_news,1387067582998454273,india,news
232,1387062711477882882,2021-04-27,"Bengal's COVID-19 tally jumps to 7,76,345 with record 16,403 fresh COVID-19 cases; highest single-day deaths of 73 patients push toll to 11,082: Health Dept",pti_news,1387062711477882882,india,news
233,1387060024522932229,2021-04-27,"Haryana Chief Minister Manohar Lal Khattar says it is pointless to argue over COVID-19 death figures in the state as the dead won't come back to life, focus should be on helping those suffering now",pti_news,1387060024522932229,india,news
234,1387057673103843328,2021-04-27,"Rajasthan records highest single-day rise in its COVID-19 death toll with 121 more people succumbing to viral disease, fatality count now stands at 3,806",pti_news,1387057673103843328,india,news
235,1387030381283532805,2021-04-27,Couple in Madhya Pradesh's Ratlam district ties the knot in PPE kits after groom tests positive for COVID-19; officials say he may face action for violating containment zone restrictions,pti_news,1387030381283532805,india,news
236,1387025509196828672,2021-04-27,"India is better prepared mentally and physically this year with more experience to beat COVID-19 pandemic as compared to 2020, says Union Health Minister Harsh Vardhan",pti_news,1387025509196828672,india,news
237,1387024249420800000,2021-04-27,"HC says citizenry suffering on account of acute shortage of Remdesivir, used to treat COVID-19, in market",pti_news,1387024249420800000,india,news
238,1387018548556357639,2021-04-27,"Madhya Pradesh Congress general secretary Ravi Saxena alleges Bhopal BJP MP Pragya Singh Thakur ""missing"" while her constituency is recording high number of COVID-19 cases; announces a reward of Rs 10,000 ""tracing"" her",pti_news,1387018548556357639,india,news
239,1387018537743446017,2021-04-27,"HC directs Delhi govt to take account of stock, sale of COVID-19 medicines, Remdisivir, Fabiflu and Tocilizumab at hospitals' pharmacies",pti_news,1387018537743446017,india,news
240,1387016774923657218,2021-04-27,HC directs Delhi govt to file report on number of deaths of COVID-19 patients in hospitals and nursing homes due to shortage of oxygen,pti_news,1387016774923657218,india,news
241,1387014591952003074,2021-04-27,"The railways is deploying 31 COVID care coaches in Madhya Pradesh and Maharashtra on the request of the state governments. These coaches are equipped with facilities, including oxygen cylinders, for patients: Railway Minister Piyush Goyal",pti_news,1387014591952003074,india,news
242,1387007622587457537,2021-04-27,"If you don't employ the entire resources of the government with determination in this hour of crisis, the future generations will never forgive you: Congress leader Priyanka Gandhi Vadra in a letter to CM Yogi Adityanath on COVID-19 crisis in UP",pti_news,1387007622587457537,india,news
243,1386994019390033928,2021-04-27,"Tamil Nadu's Public Works Department has commenced work to add 12,370 oxygen beds across government hospitals amid rising COVID-19 cases: Official release",pti_news,1386994019390033928,india,news
244,1386988813684068355,2021-04-27,"Rajasthan sets up new oxygen plant in Alwar, airlifts cylinders from Gujarat to deal with nearly five-fold increase in demand for the life-saving gas amid surge in COVID-19 cases: Officials",pti_news,1386988813684068355,india,news
245,1386973445003440129,2021-04-27,"COVID-19: Himachal Pradesh reports 13 more deaths, 851 fresh cases",pti_news,1386973445003440129,india,news
246,1386969245758627842,2021-04-27,Kumbh Mela: Seers keep last Shahi Snan in Haridwar symbolic affair in view of nationwide surge in COVID-19 cases,pti_news,1386969245758627842,india,news
247,1386966558145089538,2021-04-27,"Assam govt, in a bid to check spread of COVID-19, imposes night curfew from 8 pm to 5 am till May 1 with immediate effect: Official",pti_news,1386966558145089538,india,news
248,1386961855197765633,2021-04-27,"After recusal of Harish Salve, SC appoints senior counsels Jaideep Gupta and Meenakshi Arora to assist it in case on COVID-19 management",pti_news,1386961855197765633,india,news
249,1386961351411519488,2021-04-27,SC asks Centre to apprise it about rationale and basis behind different pricing of COVID-19 vaccines,pti_news,1386961351411519488,india,news
250,1386957572238823426,2021-04-27,"Puducherry records 1,021 new COVID-19 cases in last 24 hours ending 10 am on Tuesday, tally rises to 55,047: Official",pti_news,1386957572238823426,india,news
251,1386955137143377922,2021-04-27,"At a time of national crisis, top court cannot be a mute spectator: SC on its taking suo motu case on COVID-19 management",pti_news,1386955137143377922,india,news
252,1386954391924527107,2021-04-27,SC says HCs are in a better position to monitor COVID-19 situation within their territorial boundaries,pti_news,1386954391924527107,india,news
253,1386954213305982979,2021-04-27,SC says its suo motu proceeding on devising national policy for COVID-19 management is not meant to supplant HC cases,pti_news,1386954213305982979,india,news
254,1386939265334923265,2021-04-27,Dalai Lama contributes to PM-CARES Fund to strengthen India’s fight against COVID-19,pti_news,1386939265334923265,india,news
255,1386939181365043205,2021-04-27,"Total COVID-19 cases in Ladakh rise to 13,502 as 145 more people test positive: Officials",pti_news,1386939181365043205,india,news
256,1386938845556461571,2021-04-27,"COVID-19 tally in Arunachal Pradesh rises to 17,775 as 168 more people test positive: Health official",pti_news,1386938845556461571,india,news
257,1386932043376840705,2021-04-27,Air India flight returns from Sydney to Delhi with just cargo as Australian authorities refuse to let it take passengers after one of its crew members test positive for COVID-19: Sources,pti_news,1386932043376840705,india,news
258,1386928684255219712,2021-04-27,National Conference vice president Omar Abdullah tests negative for COVID-19 -- 18 days after first testing positive for the virus,pti_news,1386928684255219712,india,news
259,1386907438046060544,2021-04-27,"Hanuman Jayanti: May Lord Hanuman's blessings be always upon us in fight against COVID-19, says PM Modi",pti_news,1386907438046060544,india,news
260,1386907186370990080,2021-04-27,"France announces ""solidarity mission"" for India under which it will send oxygen generation plants, ventilators and other medical supplies to support the country in its fight against COVID-19: French Ministry for Europe and Foreign Affairs",pti_news,1386907186370990080,india,news
261,1386906010632130560,2021-04-27,"51 more people test positive for COVID-19 in Andaman and Nicobar Islands, tally rises to 5,716: Health official",pti_news,1386906010632130560,india,news
262,1386901979209682948,2021-04-27,"Active COVID-19 cases in country recorded at 28,82,204: Union Health Ministry",pti_news,1386901979209682948,india,news
263,1386901727274672129,2021-04-27,"Single day rise of 3,23,144 COVID-19 infections, 2,771 fatalities push India's tally of cases to 1,76,36,307, death toll to  1,97,894:Govt",pti_news,1386901727274672129,india,news
264,1387039786280488961,2021-04-27,"Prime Minister Narendra Modi's aunt Narmadaben Modi, who was undergoing treatment for coronavirus infection, dies at a hospital in Ahmedabad",pti_news,1387039786280488961,india,news
265,1387031640484896771,2021-04-27,Uttar Pradesh Deputy Chief Minister Dinesh Sharma hospitalised nearly a week after he tested positive for coronavirus,pti_news,1387031640484896771,india,news
266,1386978988061429764,2021-04-27,"Gangster-turned-politician Mukhtar Ansari tests positive for coronavirus, kept in isolation in district jail in Banda, UP: Officials",pti_news,1386978988061429764,india,news
267,1386928434777976837,2021-04-27,"Samajwadi Party supremo Akhilesh Yadav accuses BJP government in UP of lying on issue of availability of oxygen for coronavirus patients, says it’s sad people are wandering in search of the life-saving gas",pti_news,1386928434777976837,india,news
268,1386906766743531523,2021-04-27,"10,122 fresh coronavirus cases reported in Telangana, tally rises to over 4.11 lakh; toll stands at 2094 with 52 more deaths: Official",pti_news,1386906766743531523,india,news
269,1387008461712478216,2021-04-27,The Serum Institute of India has informed the Maharashtra government that it can supply Covishield vaccine only after May 20: Health Minister Rajesh Tope,pti_news,1387008461712478216,india,news
270,1386961603682131977,2021-04-27,"SC asks Centre to apprise it of modalities on distribution of oxygen, vaccines to states and their monitoring mechanism",pti_news,1386961603682131977,india,news
271,1387024584977772550,2021-04-27,HC asks Centre on what basis it was deciding how much Remdesivir has to be allocated to Delhi,pti_news,1387024584977772550,india,news
272,1387023997364101137,2021-04-27,"HC asks Centre, ICMR and Drug Controller General whether any change in guidelines regarding administration of Remdesivir",pti_news,1387023997364101137,india,news
273,1387021813536878596,2021-04-27,"We have exported millions of vials of Remdesivir but don't have enough to cater to our patients: Delhi HC to Centre, AAP govt",pti_news,1387021813536878596,india,news
274,1387068926626910211,2021-04-27,PM instructs officials to work closely with state governments to start oxygen plants at earliest: Statement,pti_news,1387068926626910211,india,news
275,1387068506823303175,2021-04-27,"Top officials brief PM on efforts being made to ramp up availability, supply of oxygen in country: Statement",pti_news,1387068506823303175,india,news
276,1387057085456654338,2021-04-27,"Air India to airlift 10,636 oxygen concentrators from several countries in next 7 days: Civil Aviation Minister Hardeep Singh Puri",pti_news,1387057085456654338,india,news
277,1387018790156660737,2021-04-27,"Non-accounting of oxygen cylinder supplies by Delhi govt leading to artificial shortage of gas and black marketing, says HC",pti_news,1387018790156660737,india,news
278,1387016187297505289,2021-04-27,HC directs Delhi govt to take over plant of one oxygen refiller for not supplying gas to hospitals and allegedly giving in black market,pti_news,1387016187297505289,india,news
279,1387006446877908993,2021-04-27,"Delhi govt's efforts to resolve logistical issues for procuring oxygen haven't been up to the mark; proactive actions could've ""avoided tragic incidents"": Union Home Secretary Ajay Bhalla in a letter to Delhi Chief Secretary Vijay Dev",pti_news,1387006446877908993,india,news
280,1386999056791076869,2021-04-27,"You have power, take action against those engaging in black marketing of oxygen cylinders and medicines, HC tells Delhi government",pti_news,1386999056791076869,india,news
281,1386998301417820166,2021-04-27,"This is a mess that you have been unable to resolve, HC tells Delhi govt with regard to black marketing of oxygen cylinders",pti_news,1386998301417820166,india,news
282,1386997965697339396,2021-04-27,"It's not the time to become vultures; is it good human gesture, say HC on black marketing of oxygen cylinders, medicines",pti_news,1386997965697339396,india,news
283,1386996706114375682,2021-04-27,HC says Delhi government's system has failed as black marketing of oxygen cylinders and medicines is going on,pti_news,1386996706114375682,india,news
284,1386972941074583564,2021-04-27,"Haryana govt sets up control room in Chandigarh to ensure equitable distribution and adequate, uninterrupted supply of medical oxygen in state",pti_news,1386972941074583564,india,news
285,1386954885141176323,2021-04-27,"Oxygen crisis witnessed in Delhi last week has been controlled to an extent, situation has improved significantly: Kejriwal",pti_news,1386954885141176323,india,news
286,1386953709683286016,2021-04-27,44 new oxygen plants to be set up in Delhi within a month: Kejriwal,pti_news,1386953709683286016,india,news
287,1386952533491417092,2021-04-27,"21 ready-to-use oxygen plants to be imported from France, installed at different hospitals: Delhi CM Arvind Kejriwal",pti_news,1386952533491417092,india,news
288,1386951357777645570,2021-04-27,Delhi government to import 18 tankers from Bangkok to facilitate transport of oxygen: Chief Minister Arvind Kejriwal,pti_news,1386951357777645570,india,news
289,1386946318803693573,2021-04-27,Another consignment of containers for transportation of medical oxygen arrives in India from Thailand: Union home ministry,pti_news,1386946318803693573,india,news
290,1386944471825227776,2021-04-27,"There should be no political bickering over generation of oxygen by Vedanta, it's a national crisis: SC",pti_news,1386944471825227776,india,news
291,1386941281499156484,2021-04-27,SC asks Tamil Nadu to form a panel to monitor activities at Vedanta's oxygen plant in Tuticorin,pti_news,1386941281499156484,india,news
292,1386940945782902784,2021-04-27,"Order allowing Vedanta to operate its oxygen plant would not create any equity in favour of company, clarifies SC",pti_news,1386940945782902784,india,news
293,1386939517236518912,2021-04-27,Hospitals in Delhi say they are in comparatively better situation in terms of oxygen supply and have reopened admissions,pti_news,1386939517236518912,india,news
294,1386939276181475329,2021-04-27,SC allows Vedanta to operate its plant at Tuticorin in Tamil Nadu for producing oxygen,pti_news,1386939276181475329,india,news
295,1386905674542587905,2021-04-27,Sir Ganga Ram Hospital in Delhi receives two tonnes of liquid medical oxygen: Hospital official,pti_news,1386905674542587905,india,news
296,1386882159625981954,2021-04-27,First Oxygen Express train for Delhi carrying around 70 tonnes of life-saving gas reaches national capital: Officials,pti_news,1386882159625981954,india,news
297,1387108182892290048,2021-04-27,"COVID: Delhi sees 381 fatalities during past 24 hrs, 24,149 test '+' ve #DelhiFightsCorona  #COVID19  #DeathToll  https://t.co/el3Zm3X9vp",uniindianews,1387108182892290048,india,news
298,1387104423063670785,2021-04-27,Delhi Govt to provide medical aid to COVID positive construction workers #Delhi  #COVID19  #ICMR #constructionworkers #ArvindKejriwal  https://t.co/NUUQMoylpr,uniindianews,1387104423063670785,india,news
299,1387085123149963266,2021-04-27,"We never asked for 5-star Covid facility, Delhi HC on beds for judiciary in Ashoka hotel #DelhiHighCourt  #COVID19  #AshokaHotel  https://t.co/ZSVI5ekCgj",uniindianews,1387085123149963266,india,news
300,1387080401898729475,2021-04-27,Nagaland detects 207 fresh COVID cases #PangnyuPhom  #CoronavirusPandemic  #NewPositiveCases #Kohima #Nagaland  https://t.co/zP2FEDKhR4,uniindianews,1387080401898729475,india,news
301,1387074554422456326,2021-04-27,"Goa CM holds meeting with police, revenue officials regarding enforcement of Covid 19 norms #PramodSawant #EnforcementofCovid19norms #GoaPoliceAndRevenueofficials #Goa  https://t.co/uUODrkBA1e",uniindianews,1387074554422456326,india,news
302,1387071150451150849,2021-04-27,"Meghalaya Governor, CM discuss Covid-19 situation #SatyaPalMalik #ConradKSangma #AlexanderLalooHek #COVID19pandemic #Meghalaya  https://t.co/bUucPjhxRR",uniindianews,1387071150451150849,india,news
303,1387067845922541577,2021-04-27,Priyanka write to Yogi about lapses in Covid treatment in UP #UttarPradesh  #COVID19  @yogiaditynathf2  #PriyankaGandhiVadra #RTPCR  https://t.co/1cAiWG3kZ9,uniindianews,1387067845922541577,india,news
304,1387061323683352577,2021-04-27,Karnataka reports highest single day fresh Covid cases #HealthDepartment  #CoronavirusPandemic  #FreshPositiveCases #Bengaluru  #Karnataka  https://t.co/HkuJReoiTR,uniindianews,1387061323683352577,india,news
305,1387058300944936965,2021-04-27,Genetically mutant COVID virus found in Kerala: CM #PinarayiVijayan #geneticallyMutantCOVIDvirus #FoundInLargeScale #Thiruvananthapuram #Kerala  https://t.co/7S46cGWEnQ,uniindianews,1387058300944936965,india,news
306,1387051970230251523,2021-04-27,IPL 2021: Brett Lee donates 1 Bitcoin to help India in fight against COVID-19 #IPL2021  #COVID19  #PMCaresFunds   #Australian @BrettLee_58  https://t.co/TMFOP86ANz,uniindianews,1387051970230251523,india,news
307,1387043360330817540,2021-04-27,"Goa reports 2110 new cases of Covid 19, 31 deaths #DHS #CoronavirusPandemic  #NewPositiveCases #Deaths  #Goa  https://t.co/jJSAZImt0Q",uniindianews,1387043360330817540,india,news
308,1387036141358964737,2021-04-27,"Kerala reports 32,819 new COVID cases, 18,413 recoveries: CM #PinarayiVijayan #CoronavirusPandemic  #NewPositiveCases #recoveries #Kerala  https://t.co/VLMzXmWMuJ",uniindianews,1387036141358964737,india,news
309,1387033849218039810,2021-04-27,"COVID-19: Massive spike of new cases continues in AP, 64 die #HealthDepartment #CoronavirusPandemic  #NewPositiveCases #Deaths #AndhraPradesh  https://t.co/rTBj1JO0aC",uniindianews,1387033849218039810,india,news
310,1387028557528850432,2021-04-27,UP Deputy CM Dinesh Sharma admitted to SGPGI after developing Covid complication @drdineshbjp #BreathingProblem #Hospitalised #CovidComplication #UttarPradesh  https://t.co/kXz0b2Wod2,uniindianews,1387028557528850432,india,news
311,1387027945244401668,2021-04-27,Goa govt revises Covid 19 protocol #VishwajitRane #ProtocolRevised #ForCovid19patientsTreatment #Goa  https://t.co/Z0oFI4eBhT,uniindianews,1387027945244401668,india,news
312,1387021249063178245,2021-04-27,Emirates SkyCargo transports around 59 million doses of COVID-19 vaccines on its flights #EmritesskycargoTransported #COVID19vaccines #Thiruvananthapuram #Kerala  https://t.co/TuXi2Ts1MO,uniindianews,1387021249063178245,india,news
313,1387015604536692737,2021-04-27,CM Biren instructs activation of all Covid care centres #NBirenSingh #directedDeputyCommissioners #expediteFormation #COVIDCommittees #Manipur  https://t.co/61tahFhGez,uniindianews,1387015604536692737,india,news
314,1387014295494402049,2021-04-27,''SC cannot remain mute spectator over Covid crisis'' #SupremeCourt  #COVID19 @MoHFW_INDIA  @mygovindia  https://t.co/iRGDgeOgEU,uniindianews,1387014295494402049,india,news
315,1387013666638229508,2021-04-27,Optimus seeks emergency approval from DCGI for phase 3 clinical trial of Molnupiravir for Covid-19  #Telangana  @OPTIMUSPHARMA  #ChairmanandCEO #Dr D. SrinivasReddy #COVID19 #DCGI  https://t.co/y0tiOCmibS,uniindianews,1387013666638229508,india,news
316,1387012737209831431,2021-04-27,Foreign Ministers of five South Asian countries to discuss Covid situation #SouthAsianCountries #ForeignMinisters #China #Afghanistan #Pakistan #Nepal #SrLanka  #Bangladesh  https://t.co/S3bcdAH8wM,uniindianews,1387012737209831431,india,news
317,1387009015708741641,2021-04-27,Goa CM holds meeting with police regarding enforcement of Covid 19 norms #PramodSawant #MeetingWithGoaPoliceForce #Covid19norms #Goa  https://t.co/RFAcvye901,uniindianews,1387009015708741641,india,news
318,1386997318046543874,2021-04-27,"SC appoints Jaideep Gupta, Meenakshi Arora as amici curiae in suo motu case over Covid crisis #SupremeCourt  #suomotu #CovidCrisisIndia  #PMOIndia  @MoHFW_INDIA  https://t.co/tu6oxd1LkJ",uniindianews,1386997318046543874,india,news
319,1386988957183868934,2021-04-27,"Delay in hospitalization pushing up COVID deaths in Kashmir, DAK #CovidDeaths  #DelayHospitalization #DAK #NissarulHassan #Srinagar  https://t.co/6igWVNJY6n",uniindianews,1386988957183868934,india,news
320,1386985896377872388,2021-04-27,Atal Bihari Vajpayee's niece Karuna Shukla dies of Covid-19 @KarunaShuklaji @ChhattisgarhCMO #AtalBihariVajpayee #CovidDeath #MadhyaPradesh  https://t.co/ET0IudIINp,uniindianews,1386985896377872388,india,news
321,1386983480320352261,2021-04-27,SC asks authorities to submit medical records of jailed-Covid-infected journalist Siddique Kappan #supremeCourt  #SiddiqueKappan #COVID19  #UPPolice  #UPGovt  https://t.co/y6IPoubzVm,uniindianews,1386983480320352261,india,news
322,1386968763984007171,2021-04-27,Sonia Gandhi reviews COVID situation in Maharashtra #SoniaGandhi  #Covid19  #Maharashtra  https://t.co/2Lw3m7588X,uniindianews,1386968763984007171,india,news
323,1386958773168656384,2021-04-27,COVID infection in second wave seems to have hit 21-40 age group the most in Telangana #Covid19 #coronavirus #Telangana  https://t.co/ekFYhF3hg0,uniindianews,1386958773168656384,india,news
324,1386954053234528262,2021-04-27,"Amid Covid surge, 10 local bodies in Karnataka to for polls as per schedule #LocalBodiesPoll #CovidvirusSpread #StateElectionCommission #Karnataka  https://t.co/kRogEKRnYZ",uniindianews,1386954053234528262,india,news
325,1386952273738166275,2021-04-27,AP govt to implement three-pronged strategy to contain spread of Covid-19 #Covid19 #AndhraPradesh  https://t.co/kZ8nbfG0Kw,uniindianews,1386952273738166275,india,news
326,1386950546746077190,2021-04-27,Former CM Omar tests negative for COVID-19 @OmarAbdullah  #Covid19Negative #Sinagar  https://t.co/i53mxWiYr4,uniindianews,1386950546746077190,india,news
327,1386949449004453888,2021-04-27,Covid-19: KSRTC to run 1500 additional buses to clear the rush #Covid19Lockdown #KSRTC #Karnataka  https://t.co/t2TEe50gSb,uniindianews,1386949449004453888,india,news
328,1386946959039078401,2021-04-27,"COVID: Sikkim reports 23 new cases, 2 deaths #Covid19cases #Coronavirus #Sikkim  https://t.co/gziX7bOIeh",uniindianews,1386946959039078401,india,news
329,1386946100620259328,2021-04-27,"Arunachal continues to witness spike in Covid-19 cases, tally rises to 17,775 #Covid19cases #CoronaVirus #ArunachalPradesh  https://t.co/QVTgOg1ip2",uniindianews,1386946100620259328,india,news
330,1386941534440882176,2021-04-27,US mulls IP waiver for Covid products as Modi takes it up with Biden @WhiteHouse  @narendramodi @JoeBiden  #covidproducts #KatherineTai #AlbertBourla #PfizerVaccine  https://t.co/Lg87KFi6us,uniindianews,1386941534440882176,india,news
331,1386910568674594816,2021-04-27,"Telangana records 10,122 new COVID-19 cases, 52 fatalities until Monday night @TelanganaHealth #Telangana  #COVID19  #IndiaFightsCorona  https://t.co/GJ38zadWbn",uniindianews,1386910568674594816,india,news
332,1386880241491058689,2021-04-27,Army deployed in cities of Pakistan to ensure compliance with COVID-19 SOP's #Covid19Guidelines #ArmyDeployed #BabarIftikhar #Pakistan  https://t.co/Q4zM2SEidO,uniindianews,1386880241491058689,india,news
333,1386880161686036482,2021-04-27,"Maha: Marathwada region reports 6,393 Covid cases, 146 fatalities #Covid19cases #Coronavirus #Marathwada  https://t.co/hwbdpbIoF0",uniindianews,1386880161686036482,india,news
334,1387082657989685260,2021-04-27,Hope to bring smiles on people’s faces with cricket in this hour of crisis: Venky Mysore #cricket  #KKR #COVID19  #VenkyMysore #Oxygen  https://t.co/Nk7ZXK5HxE,uniindianews,1387082657989685260,india,news
335,1387026711124930567,2021-04-27,Maldives imposes temporary restrictions on Indian tourists #India. #maldives #COVID19 @visitmaldives @MoTmv @Mausoom_Maus  https://t.co/eN5JIY34xH,uniindianews,1387026711124930567,india,news
336,1387018972101439491,2021-04-27,China to guide own firms to cooperate with India to facilitate medical supplies @MFA_China  @ChinaSpox_India @MEAIndia  @PMOIndia  #COVID19  #OxygenCrisis  https://t.co/fjiJKKJBgX,uniindianews,1387018972101439491,india,news
337,1387004246994743302,2021-04-27,"Delhi govt to import 21 ready-to-use oxygen plants from France, 18 oxygen tankers from Bangkok @ArvindKejriwal  #COVID19  #oxygendelhi  #Bangkok  #PMOIndia  @MoHFW_INDIA  https://t.co/mFN0TR7ZnY",uniindianews,1387004246994743302,india,news
338,1386987129968861190,2021-04-27,Hockey India mourns demise of national umpire's manager Virendra Singh  #HockeyIndia #Manager  @VirendraSingh #President  #GyanendroNingombam #Covid19  https://t.co/uoq5WnJ0A5,uniindianews,1386987129968861190,india,news
339,1386984343860436994,2021-04-27,"Wanted to win for people of India, says FC Goa head coach Juan Ferrando  #FCGoa  #AFCChampionsLeague  #Covid19  @JuanFerrandoF  https://t.co/Fy3j0LAtrY",uniindianews,1386984343860436994,india,news
340,1386945997348036609,2021-04-27,Dalai Lama donates to PM-CARES fund @DalaiLama  #Tibetantemporalhead  #PMCaresFunds  #COVID19  https://t.co/aJm8VzobTn,uniindianews,1386945997348036609,india,news
341,1386936048413024259,2021-04-27,Help desk set up at LGBI Airport for Arunachal passengers #LGBIAirport #Guwahati  #ArunachalPradesh  #COVID19  https://t.co/WLHNaSnh1x,uniindianews,1386936048413024259,india,news
342,1386912531772428288,2021-04-27,Thane district register 3102 cases @TMCaTweetAway #Maharashtra  #COVID19  #vaccines  https://t.co/gXAjZQeWPD,uniindianews,1386912531772428288,india,news
343,1386903800493928451,2021-04-27,First shipment of vital medical equipment from UK reaches Delhi @MEAIndia  @MoHFW_INDIA #medicalequipment #COVID19  https://t.co/CgVMVi12Xv,uniindianews,1386903800493928451,india,news
344,1387040798642896902,2021-04-27,Coronavirus can be defeated through vaccination: Rameshwar Oraon #RameshwarOraon #CoronavirusCanBeDefeated #ThroughVaccination #Jharkhand  https://t.co/qiS2aL7opg,uniindianews,1387040798642896902,india,news
345,1387030453492715520,2021-04-27,SC asks Central govt to explain vaccine pricing policy #SupremeCourt  #CovidIndia @PMOIndia @MoHFW_INDIA @SerumInstIndia @BharatBiotech  https://t.co/m0Ba4ieLNl,uniindianews,1387030453492715520,india,news
346,1386931629306744834,2021-04-27,Over 14.5 people jabbed in India @MoHFW_INDIA #IndiaFightsCoronaVirus #vaccine #healthcareworkers  https://t.co/IJqWv42VON,uniindianews,1386931629306744834,india,news
347,1387080926459400195,2021-04-27,Centre pulls up Delhi govt for its failure at oxygen procurement logistics front #DelhiFightsCorona  #MHA #Oxygen  #ArvindKejriwal #VijayDev  https://t.co/1JpljG1Orm,uniindianews,1387080926459400195,india,news
348,1387070809227726849,2021-04-27,"WHO to send 4,000 oxygen concentrators to India #IndiaFightsCOVID19  #Oxygen  #WHO  https://t.co/4rtHsG7kKh",uniindianews,1387070809227726849,india,news
