,id,date,tweet,tweeted_by,link,loc,type
3313,1387090103445561346,2021-04-27,"to save lives, by seeing severe requirements during a pandemic.  #NTRMemorialTrust #BloodCentre working your service. You can reach out to us and we can help you. Please drop in an email to info@ntrtrust.org or Contact: #Visakhapatnam: 0891-2565858   #NTRTrust #NTRBloodCentre  https://t.co/RqOMTZMudZ",ntrtrust,1387090103445561346,hyderabad,react
3314,1387086965565104133,2021-04-27,@revathitweets @sravandasoju @KVishReddy @ProfKodandaram Never forget BJP is just speaking a double whammy It wants elections to be held every where across the country during this pandemic time. All parties should have discussed this earlier.but too late  The damage had been done,anilpawar46,1387086965565104133,hyderabad,react
3315,1387086800913453063,2021-04-27,@ShivAroor @bandisanjay_bjp @KTRTRS how can you be so irresponsible in this pandemic period.Lives of people is important not rallies. Immediately stop this nonsense. @ECISVEEP time to act and stop rallies of any election in India right Now. Enough of this idiocy.,gmkrishna,1387086800913453063,hyderabad,react
3316,1387084276320116738,2021-04-27,@MGS4G @GroundedNot Not states bro... Union has centralised everything at pandemic... central failed to coordinate with states bcoz at the end states has to do this job at ground. At keast proper planning &amp; availability of resources is important but whole States &amp; GOI failed to estimate the damage.,rkrish_naredla,1387084276320116738,hyderabad,react
3317,1387084077212180480,2021-04-27,@VenkyMama @tarak9999 @alluarjun  @IamSaiDharamTej  @RaviTeja_offl  @HeroManoj1  @allarinaresh   Requesting every one to help at your best level in this pandemic #Covid19IndiaHelp,donakasathish,1387084077212180480,hyderabad,react
3318,1387083826711515136,2021-04-27,@theyakdaddy @Dinammruth @theyakdaddy I lost my Job this January 2021 due to Pandemic Can i please get a little HELP? I am just $65 short of $600 to pay rent &amp; buy pet food for my cats Any help is appreciated  https://t.co/gC34u0FBav,imkaransh,1387083826711515136,hyderabad,react
3319,1387083710932013056,2021-04-27,@xstardust_moonx I lost my Job this January 2021 due to Pandemic Can i please get a little HELP? I am just $65 short of $600 to pay rent &amp; buy pet food for my cats Any help is appreciated  https://t.co/gC34u0FBav,imkaransh,1387083710932013056,hyderabad,react
3320,1387083585614610434,2021-04-27,@yashar I was working at Airport as a Passenger Services Executive &amp; I lost my Job this due to Pandemic Can i please get a little HELP? I am just $65 short of $600 to pay rent &amp; buy pet food for my cats Any help is appreciated  https://t.co/gC34u0FBav,imkaransh,1387083585614610434,hyderabad,react
3321,1387083412880560129,2021-04-27,@JebRowledge I lost my Job this January 2021 due to Pandemic Can i please get a little HELP? I am just $65 short of $600 to pay rent &amp; buy pet food for my cats Any help is appreciated  https://t.co/gC34u0FBav,imkaransh,1387083412880560129,hyderabad,react
3322,1387083249210458123,2021-04-27,@AineLeiter I am so aorry to ask like this  I lost my Job this January 2021 due to Pandemic Can i please get a little HELP? I am just $65 short of $600 to pay rent &amp; buy pet food for my cats Any help is appreciated  https://t.co/gC34u0FBav,imkaransh,1387083249210458123,hyderabad,react
3323,1387082909694062595,2021-04-27,"It's wonder how you are sleeping??? without any responsibilty. And you are saying everytime that  ""WE ARE NOT HERE WITHOUT YOUR (FANS)BLESSINGS ""  But in this pandemic time where you are???.  if you won't help don't act in Cinemas  @KChiruTweets @urstrulyMahesh  @PawanKalyan",donakasathish,1387082909694062595,hyderabad,react
3324,1387082832812527619,2021-04-27,"@PTI_News Shame on you for trying to do a 🧹 hunt. Despite all the numbers, Assam has been one of the states that handled the pandemic best. Your world's best CM couldn't do much and yet goes unscathed. Damn you #Presstitues",morbidmortal,1387082832812527619,hyderabad,react
3325,1387082784565436418,2021-04-27,"#VakeelSaab Final Business "" 180 cr "" Worldwide !( 5Cr extra for early release) #PawanKalyan Biggest HIT ! 2nd Biggest Blockbuster after #Master in #Pandemic in India #20YearsForClassicIHKushi",telugufab,1387082784565436418,hyderabad,react
3326,1387081496180125704,2021-04-27,Where are those #celebrities with millions of followers? Lost spines? No body is talking about the worst situation in #India &amp; the way govts are handing the pandemic #CoronavirusIndia #SecondCOVIDWave #COVID19 #COVID19India #WhoFailedIndia,alwayskacham,1387081496180125704,hyderabad,react
3327,1387081300410986496,2021-04-27,This is the status of tollywood heros in this pandemic of #COVIDEmergency2021 1. Mega Star- It will not brings light in life 2. Super star- No super responsible in society  3. Stylish star- Not in real attitude 4. Power star- No power to help people.  1/2,donakasathish,1387081300410986496,hyderabad,react
3328,1387081097079529472,2021-04-27,@MiaxRsx @MiaxRsx I lost my Job this January 2021 due to Pandemic Can i please get a little HELP? I am just $65 short of $600 to pay rent &amp; buy pet food for my cats Any help is appreciated  https://t.co/gC34u0FBav,imkaransh,1387081097079529472,hyderabad,react
3329,1387080649131978754,2021-04-27,@PRADASFILM @PRADASFILM I lost my Job this January 2021 due to Pandemic Can i please get a little HELP? I am just $65 short of $600 to pay rent &amp; buy pet food for my cats Any help is appreciated  https://t.co/gC34u0FBav,imkaransh,1387080649131978754,hyderabad,react
3330,1387080387155742723,2021-04-27,Now it’s a time to act. @TelanganaDGP &amp; @cpwrl we request you to kindly book cases against them for violation of #pandemic act. It’s too much.,infomubashir,1387080387155742723,hyderabad,react
3331,1387079714297155585,2021-04-27,@CronasIvr @CronasIvr I lost my Job this January 2021 due to Pandemic Can i please get a little HELP? I am just $65 short of $600 to pay rent &amp; buy pet food for my cats Any help is appreciated  https://t.co/gC34u0FBav,imkaransh,1387079714297155585,hyderabad,react
3332,1387079475599351809,2021-04-27,@geto666 I am sorry to ask like this I lost my Job this January 2021 due to Pandemic Can i please get a little HELP? I am just $65 short of $600 to pay rent &amp; buy pet food for my cats Any help is appreciated  https://t.co/gC34u0FBav,imkaransh,1387079475599351809,hyderabad,react
3333,1387079346897129473,2021-04-27,@lozeIda @lozeIda I lost my Job this January 2021 due to Pandemic Can i please get a little HELP? I am just $65 short of $600 to pay rent &amp; buy pet food for my cats Any help is appreciated  https://t.co/gC34u0FBav,imkaransh,1387079346897129473,hyderabad,react
3334,1387079086376296452,2021-04-27,@diabolicdyke I am sorry to ask like this I lost my Job this January 2021 due to Pandemic Can i please get a little HELP? I am just $65 short of $600 to pay rent &amp; buy pet food for my cats Any help is appreciated  https://t.co/gC34u0FBav,imkaransh,1387079086376296452,hyderabad,react
3335,1387078914808242187,2021-04-27,At this time of pandemic if ipl continues its shame. People are dying and these greedy cricketers doesn't care...😭😭😭😭,fastnaveed,1387078914808242187,hyderabad,react
3336,1387078845640056832,2021-04-27,On behalf of Press Photographers Colony I want to thank @DRFEVDM @GHMCOnline for arranging NaOCl spray in Colony tonite. This will certainly boost the fight against the pandemic in the locality 🙏🙏🙏 Regards Sir ( Ref Id : 2304211288014 )  https://t.co/qEFaL0P3n2,pvsivakumar1,1387078845640056832,hyderabad,react
3337,1387078834130804736,2021-04-27,I lost my Job this January 2021 due to Pandemic Can you please HELP me a little? I am just $65 short of $600 to pay rent &amp; buy pet food for my cats Any help is appreciated  https://t.co/gC34u0FBav @pistakuIfi,imkaransh,1387078834130804736,hyderabad,react
3338,1387078720633008128,2021-04-27,I lost my Job this January 2021 due to Pandemic Can you please HELP me a little? I am just $65 short of $600 to pay rent &amp; buy pet food for my cats Any help is appreciated  https://t.co/gC34u0FBav @ninnisms,imkaransh,1387078720633008128,hyderabad,react
3339,1387078555620708359,2021-04-27,I lost my Job this January 2021 due to Pandemic Can you please HELP me a little? I am just $65 short of $600 to pay rent &amp; buy pet food for my cats Any help is appreciated  https://t.co/gC34u0FBav @fundingbooster,imkaransh,1387078555620708359,hyderabad,react
3340,1387078327291187204,2021-04-27,"@RGVzoomin @narendramodi @AmitShah @YouTube What have you done for people in this pandemic, instead tweeting go donate some food to the needy,",_sairam477,1387078327291187204,hyderabad,react
3341,1387078260182249477,2021-04-27,"@AFC_ADS @thabo_therex @WelBeast @GaryLineker I agree with the sentiment but it's hilarious because CFC have an owner that cares about the club, did a lot of philanthropic work during the pandemic for the NHS, paid his staff in full, attended most of the matches until his Visa issues.",ajwithajay,1387078260182249477,hyderabad,react
3342,1387077861928947713,2021-04-27,"US President @JoeBiden spoke to PM @narendramodi and pledged 👍to stand by India 🙏in the midst of a worst outbreak seen globally since the COVID pandemic began,having crossed a million cases in last 3 days , overwhelming the health care systems.👇👇  https://t.co/JUS9S8I98r",bhoompally,1387077861928947713,hyderabad,react
3343,1387076738929225732,2021-04-27,@Rakshasanayaka @RupaiPawala You are expecting too much in a pandemic..a lot of ppl got vaccinated out of turn through fake front line worker status already.. You are on your own buddy,dexterousrd,1387076738929225732,hyderabad,react
3344,1387076409848328194,2021-04-27,"@TelanganaDGP sir with all respect this should be stop or else we gonna face some serious issues of this cruel pandemic,you should book a case against bjp president of Telangana..hoping for the best!!!!",adil_rameez,1387076409848328194,hyderabad,react
3345,1387075409108344836,2021-04-27,@DrTamilisaiGuv Can u ask our Thope CM to work inthis pandemic  Till now one pressmeet also not held. Taking 4lakhs per month salry more than pm We are shamed to be in Telnagana . Can u take action on it maam,sai40352137,1387075409108344836,hyderabad,react
3346,1387074699964796930,2021-04-27,@indranil_1989 @AnushaR91188941 @RahulGandhi I respect everyone’s opinion. You can vote to Modi. You must also know what’s the pandemic act &amp; disaster management policies and who has more powers to handle the things. If you know these you can question the right person.,balabadriarun,1387074699964796930,hyderabad,react
3347,1387073843085254663,2021-04-27,"For the first time since the #COVIDー19 pandemic began - #Telangana crosses the 10k mark. These are official numbers. Also @Eatala_Rajender himself said that there is a shortage of beds. And how do we react to that? Election rallies, public meetings, celebrations?  https://t.co/2zQ0yasQ7s",revathitweets,1387073843085254663,hyderabad,react
3348,1387073755646599168,2021-04-27,"@90_Ankita HC questioned the Center too ! Am only stating that he did not handle the pandemic,   as a PM should have.  Just be coz, Mumbai HC did not raise the issue, does not mean that Mumbai govt. Was OK, similarly Center is too responsible for corona fiasco !",sumitasingh1,1387073755646599168,hyderabad,react
3349,1387072972003844099,2021-04-27,@syedKashaf95 @TelanganaDGP @cpwrl @ECISVEEP I Request @TelanganaPolice @PoliceWarangal To Take Necessary Actions as soon as possible And Arrest this guy's under #disastermanagementact  No Excuse For Anybody In this Pandemic situations  Covid SOP's Are for Everyone  #coronaspreaders #BjpDestroyedIndia #BandiSanjay,asofficials,1387072972003844099,hyderabad,react
3350,1387071062488227848,2021-04-27,"In this entire Pandemic, we have never heard of any action by Drugs Control Administration, till date. @TelanganaHealth @SomeshKumarIAS @drgsrao . Is this wing existing in Telangana, which can make medicines available.   @sitivision @umasudhir @sudhakarudumula @FACHyderabad",vijaygopal_,1387071062488227848,hyderabad,react
3351,1387068800390995968,2021-04-27,"@gopalpet_ps @SpWanaparthy The challenges durind the 2nd wave of Covid-19 pandemic have increased manifold. But despite facing various hardships, the police considered themselves fortunate enough to have been entrusted with the solemn duty to serve the needy and the poor in difficult times.",thirumalwnp,1387068800390995968,hyderabad,react
3352,1387067779862388739,2021-04-27,"@EtihadHelp @etihad Team, just checking with your refund policy. Please let me know whether airline charges any penalty if the flight is cancelled due to pandemic. @eDreams",naguvibhu,1387067779862388739,hyderabad,react
3353,1387067337304465409,2021-04-27,"@narendramodi @TamimBinHamad Sir, Critical situation me bhi sabko himmat deke pandemic se nikalna aapne sikhaya hai. Lucky to be a citizen under your rule sir..",alokkumar9866,1387067337304465409,hyderabad,react
3354,1387065011739062272,2021-04-27,"@KTRTRS respected sir, I got terminated from an organization@ACI Infotech in this pandemic situation and I'm jobless now. It was a harassment by the CEO. Request you to please help me. The same I have sent mail to you.   Raja Shekar",shekareddy,1387065011739062272,hyderabad,react
3355,1387064755647516673,2021-04-27,"@srrashmi1 Their ad budget is more than any small state's health budget... If we believe few tweets it is more than 100cr per month now, in this pandemic time....",sankar_odisha,1387064755647516673,hyderabad,react
3356,1387063443878924290,2021-04-27,to private teachers those who can't afford . I hope u accept my request and it will be helpful to all the private teachers.  Thanking you 🙏  I am writing this tweet coz one of the most affected person in carona pandemic is a private teacher .,chaitanya898,1387063443878924290,hyderabad,react
3357,1387063441295245315,2021-04-27,"@HPIndia Dear Sir/Madam, I am a Private Teacher , I have been not getting proper salaries since June 2020 coz of carona pandemic. I been getting problem to teach online with mobile I can't afford to buy laptop with present commitments . I request u to provide special EMI facility",chaitanya898,1387063441295245315,hyderabad,react
3358,1387063360248717313,2021-04-27,@HSPAIndia @TelanganaCS @KTRTRS @SabithaindraTRS During this pandemic the parents have been asked to pay complete school fees while schools are still continuing with online classes. The schools have to establish a different fee structure for online classes versus physical classes,paragk28757378,1387063360248717313,hyderabad,react
3359,1387061972823277573,2021-04-27,@MickyGupta84 @LiveLawIndia I agree with you expect showing of last rites.  You please even ask Mrs Sonia Gandhi about what she and her family are doing with Rajeev Gandhi Foundation Money in this pandemic.,rajeshchazed,1387061972823277573,hyderabad,react
3360,1387193967708545025,2021-04-27,#FIGHTCOVID-- Way forward - REAL TIME ICU maps - Covid first aid  kiosks at Village / Ward level - Oxygen bed Mapping software for Quick referrals and Ready to use Nation wide Ventilator ICU digital MAPS will go a long way in Saving lives!,drravikumar63,1387193967708545025,chennai,react
3361,1387192871376224257,2021-04-27,"@jananisampath I am completely viewing the opposite.the mental health. In covid positive, people need some mental refreshment and need to think the positive side.Lot of patients are have gone through some mental stress. Atleast this man can cherish the moment at the ward and getting out nicely.",krishnryn,1387192871376224257,chennai,react
3362,1387190678334050305,2021-04-27,"So does the Union Government. So, if one has to accuse, it is the Union Government.  ""UP Govt. Had Gone Complacent Due To The Weakening Of COVID Virus Impact By The End Of 2020, Posterity Will Not Forgive Us If We Let People Die"": Allahabad High Court.  https://t.co/LJ3zXaqYPN",bessiemon,1387190678334050305,chennai,react
3363,1387190456094629888,2021-04-27,Madras high court: Election Commission responsible for Covid-19 surge | Chennai News - Times of India  https://t.co/067KeqinoY,wolchela,1387190456094629888,chennai,react
3364,1387187855508873216,2021-04-27,"Respected @Vijayabaskarofl @CMOTamilNadu  The Remdevisir shortages across many private hospitals is affecting patients and their families badly. Instead of 1000's of people standing in queue @ KMC, pls arrange directly to hospitals w/o stock. Create supply chain to COVID hospital",anaaz02,1387187855508873216,chennai,react
3365,1387187324686159884,2021-04-27,"The COVID-19 crisis has forced employers to radically rethink what work means, making ideas for the future of work which were previously unthinkable, mainstream.  https://t.co/XqZNaFyhng",aanandsivaraman,1387187324686159884,chennai,react
3366,1387184685671882752,2021-04-27,"Sonia Gandhi: ‘Fighting Covid is not You vs Us battle but Us vs Corona battle…need to fight this together’ | India News,The Indian Express  https://t.co/g2zcGf5tGE",ameerkhaninc,1387184685671882752,chennai,react
3367,1387183491830349826,2021-04-27,India’s Organic food products exports rise by more than 50 per cent in 2020-21 despite COVID-19 challenges -  https://t.co/EQXlUYaQvU #Chennaivision  https://t.co/akjI4MxbWG,chennaivision,1387183491830349826,chennai,react
3368,1387181151626792961,2021-04-27,Prime Minister chairs a high-level meeting to review the Covid-19 related situation in the country -  https://t.co/QdwvQjo7BQ #Chennaivision  https://t.co/XP8AjBZTfo,chennaivision,1387181151626792961,chennai,react
3369,1387180245065863169,2021-04-27,@rashtrapatibhvn :sir as a first citizen of India which is a heritage and culture rich country.could you please reveal the actual death of my own country people due to Covid in past 20 days.,subuk12,1387180245065863169,chennai,react
3370,1387178595206918146,2021-04-27,"@RanaAyyub If you are sure that only @narendramodi should be held responsible.Then as per UR logic,the excellent job of containment when the world was swept with virus in the first wave of COVID last year should go to our PM ! Don’t you agree ? U seem like an educated but illogical person !",subashca,1387178595206918146,chennai,react
3371,1387175108150665219,2021-04-27,"@Actor_Siddharth If you are sure that only @narendramodi should be held responsible.Then as per UR logic,the excellent job of containment when the world was swept with virus in the first wave of COVID last year should go to our PM ! Don’t you agree ? U seem like an educated but illogical person !",subashca,1387175108150665219,chennai,react
3372,1387171383101165573,2021-04-27,@RVK13153045 @DarknessEvil10 @TimesNow Just save Hindus life from covid you bhakthon.,princes24149961,1387171383101165573,chennai,react
3373,1387171225722658816,2021-04-27,Whole Country is horrified of Covid.  Sangis busy in Photoshop 😂😅,mansoor96md,1387171225722658816,chennai,react
3374,1387171024173633538,2021-04-27,@NatrajChaturve3 @saibharadwaj @rajgujara @TimesNow Ok but save all the Hindus who are dying because if covid before giving any gyaan.,princes24149961,1387171024173633538,chennai,react
3375,1387168099552534528,2021-04-27,"Covid: Missing facts, misdirected discourse - The New Indian Express  https://t.co/RpQv4kV0b8",sampath_kavin,1387168099552534528,chennai,react
3376,1387164117438320641,2021-04-27,"@ramaprasad4u @ahme_d_abrar @manish_man011 @PCheppudira @khanumarfa You are talking about panic?  There is chaos all over. Black marketing/hoarding, small kids just 3 yr old are getting Covid, deaths are maximum of young ppl(the only earning hand) just think how many ppl will go into poverty.",romdochinchin,1387164117438320641,chennai,react
3377,1387155990064209923,2021-04-27,"@RAKRI1 With the overwhelming covid +ve data, show statistics of covid patients with or without vaccine to prove efficacy of vaccine, as the RT-PCR form collects vaccination data at dose level. covid +ve as per CT scan report  but covid -ve as per RT-PCR, how does this get tracked then?",suganthinks,1387155990064209923,chennai,react
3378,1387151706614493184,2021-04-27,WHO blames “perfect storm” of factors for India’s deadly COVID crisis - The Guardian  https://t.co/m7tZW66K9w,sshanmugavel,1387151706614493184,chennai,react
3379,1387148441382387713,2021-04-27,@Actor_Siddharth How much money you contributed for covid relief ??,sakthe07,1387148441382387713,chennai,react
3380,1387147736554692608,2021-04-27,"Not sure how you got this Thought @Grofers. This is one of the absolute gesture for your Customers. Not for an benefit you give, also ensuring your customers take vaccine and stay safe &amp; fight against COVID. True care. Thank you.!  https://t.co/2EJsC0hgnk",sairam_s_p,1387147736554692608,chennai,react
3381,1387144401193816066,2021-04-27,"@DrTamilisaiGuv @PMOIndia Dear Mam, heard from a doctor that Ramdasvir is of no use to treat COVID. If so why is government stocking and selling it? Just listen to what this doctor (Kauvery Hospital ChennaiI)has bravely said in no uncertain terms !  Thank you Dr. Sridhar!   https://t.co/NCYaneuCbr",vinod_nakka,1387144401193816066,chennai,react
3382,1387142776530288646,2021-04-27,@gauravcsawant @IndiaToday @IASassociation When covid patient is crying for oxygen Nd treatment y do people go ga ga over this salam pranam  to brave DM    if you don't follow rules who follow dont spread rumours and stupid theories,zaheervellore,1387142776530288646,chennai,react
3383,1387142546216812545,2021-04-27,A very major private hospital discharged a Covid patient without her symptoms dying and she has developed high heart beat 160+ and fluctuating oxygen levels (85-90).  Same hospital wouldn’t even take her back due to bed situation.  #CovidSOS #StayHomeStaySafe,balatweets,1387142546216812545,chennai,react
3384,1387142146164150278,2021-04-27,@IndiaToday @gauravcsawant Its good tougher rules for second wave or go in enjoy become super spreader 2   aren't you ashamed of the headlines put tougher DM in helping prevent covid,zaheervellore,1387142146164150278,chennai,react
3385,1387140255430549504,2021-04-27,"நெகிழ வைக்கும் IPL 2021 வீரர்கள் Pat Cummins, Brett Lee donates to India for COVID-19 | Andrew Tye   https://t.co/1vDIXVnskM  #bretlee #IPL #Cricket #AndrewTye #IPL2021 #Corona2ndWave #CovidResources #PMModi #PMCaresFunds #TamilNadu #Covid19IndiaHelp  https://t.co/fFOHQ3ORFr",thavamvinolin,1387140255430549504,chennai,react
3386,1387139757050793985,2021-04-27,How to coexist with Covid and keep yourself safe.,prathaphari,1387139757050793985,chennai,react
3387,1387138889643565057,2021-04-27,Heart wrenching story UP. UP's covid figures are low because people die even before they are tested. What disaster we are into...,rrsuresh,1387138889643565057,chennai,react
3388,1387133917044506624,2021-04-27,திருச்சி மாவட்டத்தில் ஒரே கிராமத்தில் 33 பேருக்கு கொரோனா உறுதி செய்யப்பட்டுள்ளது. இதனால் அந்த கிராமம் தடை செய்யப்பட்ட பகுதியாக அறிவிக்கப்பட்டுள்ளது.  #trichy #tiruchirappalli #tamilnadu #tamil #tamilnews #corona #covid_19 #covid #lockdown #lockdown2021 #virus  https://t.co/2LJy8q9w71,indrayatamilaga,1387133917044506624,chennai,react
3389,1387131700178604038,2021-04-27,Registration process for #COVID #Vaccination to 18 - 44 years will start from today 4 PM.   📢Log on to  https://t.co/wL9VTNc7Qz &amp; follow the steps to schedule your appointment.  #VaccinesWork  #Corona2ndWave #Covishield #Covaxin #SerumInstituteofIndia #BharatBiotech #CowinApp  https://t.co/t6PotKTaKV,kethareswaranv,1387131700178604038,chennai,react
3390,1387127253817982977,2021-04-27,"@sachin_rt where is your concern about the outside participation for india in COVID-19 pandemic..??..still no words from you about worst governing during in this pandemic and tons of people dying without oxigen,beds and medicins..??..sucks your hypocrisy..",clintonfcfranc1,1387127253817982977,chennai,react
3391,1387126252343947264,2021-04-27,"@PrangyavitSahu @rvidrmr @cnni Pls dont compare this &amp; that. Are we ready to loose our loved ones, our lives like US lost his citizens?  Morever, are we ready to accept COVID life long side effects. Is it affordable countries like ours?",jeyp1308,1387126252343947264,chennai,react
3392,1387125016790061057,2021-04-27,FAQs related to covid infection and vaccination. Do read.  https://t.co/vFRI8AGiHa,nikhilsjc,1387125016790061057,chennai,react
3393,1387124845033385987,2021-04-27,Modi is a cruel megalomaniac dreadful heinous monster. Certainly this Covid second wave massacre is creation of Modi and his cronies for profit. Vaccine price and Sterlite reopen effort are examples. #ModiDisasterForIndia  #ModiMadeDisaster  #ModiHataoDeshBachao  Pl retweet,srinivasan_k_ww,1387124845033385987,chennai,react
3394,1387124770269925377,2021-04-27,"@CEOdelhi I know u want covid to be assasinated - but it's not a person, it's a disease :( wish it never mutaited and killed so many.",giri1478,1387124770269925377,chennai,react
3395,1387124732370161665,2021-04-27,"""COVID-19 SOS: Here's a list of resources""   https://t.co/HOo0dyJorF",imsiddarth,1387124732370161665,chennai,react
3396,1387124063634563072,2021-04-27,Modi is a cruel megalomaniac dreadful heinous monster Certainly this Covid second wave massacre is creation of Modi and his cronies for profit. Vaccine price and Sterlite reopen effort are examples. #ModiDisasterForIndia  #ModiMadeDisaster  #ModiHataoDeshBachao  Please Retweet,srinivasan_k_ww,1387124063634563072,chennai,react
3397,1387123205777678336,2021-04-27,#ModiDisasterForIndia  Modi is a cruel megalomaniac dreadful heinous monster Certainly this Covid second wave massacre is creation of Modi and his cronies for profit. Cronies loot India. Vaccine price and Sterlite reopen effort are examples. #ModiMadeDisaster  #ModiDisaster,srinivasan_k_ww,1387123205777678336,chennai,react
3398,1387123170881130496,2021-04-27,@DeskOfKarthik @srikri_a @chennaicorp @RAKRI1 Did I say Covid? Is this not a problem?,thebluepen25,1387123170881130496,chennai,react
3399,1387122012728926211,2021-04-27,Police Deals with Covidiots more than COVID. Sad,pmanokar,1387122012728926211,chennai,react
3400,1387121792771260416,2021-04-27,@SecondGentleman Covid is the best motivator... 😎,pavithra_pc,1387121792771260416,chennai,react
3401,1387121254956605442,2021-04-27,@DoctorLFC @singhak_endo DOCTORS fighting with COVID on one hand and COVIDIOTS on the Other,pmanokar,1387121254956605442,chennai,react
3402,1387120639459270659,2021-04-27,"Covid restrictions &amp; overcrowded hospitals have dissuaded regular blood donors, despite the rising need. Launching mobile blood camps for corporate volunteers &amp; those who reside in a large complex. To donate blood and save a life, message us on 9840182299.  https://t.co/dG9GouZptk",chnvolunteer,1387120639459270659,chennai,react
3403,1387118562519621635,2021-04-27,@TheBluePen25 @srikri_a @chennaicorp @RAKRI1 This is not Covid I think...don't publish such news at this time please,deskofkarthik,1387118562519621635,chennai,react
3404,1387118154543816709,2021-04-27,"@DrTedros I'm M.J.Leo, following with rightful medicine for COVID 19, since 17April 2020. Every details in my page.  Thanks a lot............",037mj,1387118154543816709,chennai,react
3405,1387117628985016321,2021-04-27,"@ahindu_ Panic, getting jailed in a room, becoming inactive, getting admitted to a covid facility i think are all bad things. First three are very bad for your immunity, which is your only defense. And the last point just exposes you to a lot viral load. But in the",munu1234,1387117628985016321,chennai,react
3406,1387116465090818052,2021-04-27,"for rest build 2000 temporary covid shelters in cities with 2000 beds 3. PM press conference with experts daily to provide COVID data, Recovery plan, Safety guidelines, medical &amp; Vaccination supply 4. Produce, supply and distribution of oxygen, medicines &amp; protection gears",vikranthprasann,1387116465090818052,chennai,react
3407,1387116055781273600,2021-04-27,@MamataOfficial was always in denial mode abt #COVID19 situation in WB  On 19th April’2021 she says its wrong to say 10K people died in WB due to COVID &amp; she has no such information  Whereas #Bengal crossed 10K deaths much b4 poll announcement in 27.02.21   https://t.co/cKQzHJQPEk,ttvenkatesh1968,1387116055781273600,chennai,react
3408,1387115562996690946,2021-04-27,Fineeee get covid again and make it worse idiots,gayprouddle,1387115562996690946,chennai,react
3409,1387115052851888132,2021-04-27,@MahuaMoitra @ptrmadurai We will remove entire BJP state Governments in india. Mainly our country PM Narendra modi should quit from politics. Because BJP didn't have the idea to control Covid-19 and also don't expect youngsters unemployment get it resolved.,srinivas210681,1387115052851888132,chennai,react
3410,1387114833531707392,2021-04-27,"Well finally I can say I had a day of relatively lower covid symptoms. Still tired, still nauseous, still have diarrhoea. But, no fever, no vomit, no headache, no body pain. I  can stand up straight and can think of things beside crashing. This disease is just terrible! #Covid",1512ram,1387114833531707392,chennai,react
3411,1387114474528669696,2021-04-27,@CollectorJspur @CollectorJspur at the js pur covid care centre they are saying that we tested at private hospital so they can't provide any medicine.rather suggesting to buy it from  https://t.co/FxlRFUWAKK mob no 9003286644,rudraprasadd,1387114474528669696,chennai,react
3412,1387114280756023296,2021-04-27,"@iamPreetz @drthomasisaac People walked because they weren't given time to prepare for traveling, because businesses closed and no income. You sick guys watched it and didn helped them. Trains are controlled by Union Government and they did no arrange for it. First ask Modi to handle Covid properly 😂",bul_niyaz,1387114280756023296,chennai,react
3413,1387114176649195520,2021-04-27,@rkarnan @RKRadhakrishn @BCCI @gsurya @vazhapadi @imranhindu @lakhinathan @Ahmedshabbir20 We will remove entire BJP state Governments in india. Mainly our country PM Narendra modi should quit from politics. Because BJP didn't have the idea to control Covid-19 and also don't expect youngsters unemployment get it resolved.,srinivas210681,1387114176649195520,chennai,react
3414,1387113872843104257,2021-04-27,@dr_madras We will remove entire BJP state Governments in india. Mainly our country PM Narendra modi should quit from politics. Because BJP didn't have the idea to control Covid-19 and also don't expect youngsters unemployment get it resolved.,srinivas210681,1387113872843104257,chennai,react
3415,1387113711056265218,2021-04-27,@Samanthaprabhu2  happy birthday samantha my area girl....  Kindly raise u r voice against covid,sabarigirish1,1387113711056265218,chennai,react
3416,1387112847281319939,2021-04-27,Muzhusa chandramukhi ya marina V Yai paar. She started putting the blame of covid on one man and she now believes it is the truth. Lies turn try cos u have no where to hide. Liar of 1st order,aphronima,1387112847281319939,chennai,react
3417,1387112260460371971,2021-04-27,"@CollectorJspur Respected Sir, My mother tested covid-19  https://t.co/84QT8p6uXc address -Villg-Rayankpatna, post-Alipingal, js pur.but after going to covid care centre at distict hospital they are not providing the required medicines. My mother is becoming weak day by day.  https://t.co/FxsayQ7FjT",rudraprasadd,1387112260460371971,chennai,react
3418,1387111827008462851,2021-04-27,What started as a $500K challenge from XPRIZE and Cognizant has become a global effort to fight #COVID. (via E&amp;T)  https://t.co/AcBbyDCCHs,aanandsivaraman,1387111827008462851,chennai,react
3419,1387111649497206786,2021-04-27,@ShashiTharoor Well sure sir... Will maintain distance from hatred and fake news (especially Congressman) ...and will follow the governments SOP on tackling the Covid wave... Thank you very much for your concern..😷🙏,gagangelada_r,1387111649497206786,chennai,react
3420,1387111070611906560,2021-04-27,@tamilan_ts Accha Where is it? And also I thought Ayurveda ppl are very successful. 100 percent covid success rate. so why ar they also asking for oxygenator. Jaraa explain karo naa. Serious.,coolmadras,1387111070611906560,chennai,react
3421,1387111061661290500,2021-04-27,Sputnik V Covid Vaccine to arrive in India by May 1st Read more:  https://t.co/XoiqMhJDMz #vaccine #vaccination #sputnikV #CoronaVaccine #BeatCOVID19 #vaccinationforall #sayyestoVaccine,ritzoffl,1387111061661290500,chennai,react
